Source,Target,Weight
2106407401060143,4016060064081,-1561
8025015701610222,4011067089098,11707
25063074077081,290500640790107,-7593
701606401210222,11067013401570412,3600
40063012101260222,74077015701610222,9535
230250560640157,1806409201210254,9381
6407909201150236,2506006201570222,8249
101702901200238,510540760890121,6110
1705108901210161,110103011201190412,11172
1605406401570222,16086010201150133,9017
10076023602540412,110240250800104,8172
90360420890143,150170480890157,-2360
4805407501050236,55067010701210238,5396
80180370580254,2405109201030412,5105
407064075076,670102010301220412,1967
670750760890102,1202405101060117,1012
110590850890119,5070150670117,3928
5109109201170254,180350360380412,5772
24037079085091,1702905601150267,5766
60077011702360412,130250810990121,2307
130510550620161,12058010401050121,8061
11098011901570267,1301808401110117,-585
2502905801070238,190220760860115,6959
50210240250157,6707509001200267,9966
90290890920127,1603007501040121,1108
100420760770412,2403908901150236,13
6407609201430236,10036040051077,2717
4107908901210133,230240510760412,12670
3205807902220412,50067015702380412,4991
1307708901040238,2703506702380412,-1274
102703801210236,25077012601570222,2236
43086011502220254,220330390810102,6957
39051011502540412,290580610890121,2049
100190220920412,250810830980102,9113
250510580620105,6106409801610236,1716
502505101150157,2406709201340412,14793
40420640860412,90100790920119,6257
1005106801430157,902402802360412,3594
160240250580236,4080022202540412,5234
51056012101540412,210240370560143,2288
10036044051077,54084014301570236,3682
27029010201030121,220310790860154,-1873
1101305101610238,810115012101220412,2919
150440480760157,290770840890103,-4300
1806208001570412,19058067076089,11787
13021025075077,10400510920254,10545
240370580760236,3405005101020121,-1202
408609901340238,703108901110236,5141
580750810990238,15034048053092,8484
7090240390236,2504407601040121,5138
76096010601270134,5037010601220238,7692
5106007901050117,170350640810157,6367
6407609901020222,1008108401210412,3818
1305107901060131,310410510890157,2214
67092012101570267,2403807501170119,6856
24051056061089,4305806701340254,9280
7010037058081,190240760890236,1269
90600610810107,640117015702220412,4803
240860960990117,16037039051080,3868
2404308001030236,5098011502220412,1433
1903208001030110,5406308901130236,2018
50903701040112,230370450850236,1230
510550790920254,1011010201040134,5146
19089010201190134,280360430840222,-304
9040076081092,64068023602380412,-1081
510640740770267,702409901020104,-2804
20150190910143,2303807602360267,2054
1404307502360412,16056076081084,-431
22075010502540412,7016048064067,17224
2105908001150412,501606201040112,5773
17051053056062,250370580770236,4899
120270420770412,1203806701030107,890
110230690890222,130550570890222,4279
1014029062081,101903901330143,2913
1104805002220412,60160580640134,-4956
401803501270412,40502901020111,7473
100160560810115,61064012202220412,-1441
906408901050119,10054056067076,4394
18041011301260143,1203108001050119,4101
4305908402220266,2503606201040157,11023
35053064067080,240500560760110,1566
25029055058060,2304809901110222,4148
10230370670120,21054055080089,6315
25043010401050121,5012036061067,839
220320440920157,130170530780157,-6036
150160390560134,105016017081,5459
390560610670412,405029043098,13059
240270400510105,1505806101170266,6903
6019016102360412,670105012001220143,-386
70180240800236,1105708101020105,1526
210370640910115,54081012101340412,949
25056010201430222,510580610890121,1614
2005307701120222,170450640740110,10619
1604806301210222,290540760800111,7156
40600640810412,7024029043077,2537
30060011402360412,350410510530117,4932
180770800920161,2906407601020412,-790
806206701170238,1001308902360254,11702
9036038072096,2107708901020103,7403
100102012702220267,1002208901140121,3936
510530680690121,21054061064092,5773
170270290370222,110230370550222,5088
70290620890107,250390430640236,229
1902205501220412,1603605402220238,-170
190290430680157,160320510550157,7426
10100480510103,1005005902220412,1210
5015025055058,5308109201200222,4649
2506409801030222,508051089092,8548
501006201430236,40290890980106,8010
10503701070222,20038064067077,7858
320530540890110,220240370620157,9987
1105107501150412,7067011001120115,-2209
702907901220157,110400510590127,10198
100190230670412,89098012101330157,2478
1011043051080,50580890990222,10351
76092010201260236,150430610750120,11094
1002105801150412,43061062081086,-471
4050120210111,10220770840114,-1894
1108909201340236,26031063081085,5472
9045011402220412,230310640890222,3862
90250390810134,408909202360266,6488
270630640670117,180530740760266,10751
70130720810238,90550750770236,6077
506407602220412,2505908401570236,1514
70320550980222,3205108401340412,-1145
3706408101050238,160180330900126,6098
507025036051,1001305301150222,7301
1004006701020254,24025051059089,143
405013021037,190250510860134,7662
130250590900236,70190510850412,3259
380560640670117,80190510760412,8779
100250290580106,24043059063096,3217
3703808001110133,4204309201130126,147
160220330610121,160230760770236,10867
13016024051064,37060010601340222,4
35091011901540412,16021010701170266,-2995
708011101170119,160380670800266,-840
44054011902380254,210290740920222,2164
110180230530236,580760770810412,750
1602106401220157,50130510980412,3981
6707607801110236,701608101020157,2950
405016022064,160240860910133,5874
9092011001570412,409043051092,7196
10510590750412,110400740910119,9632
35051053074080,10011021089099,-9075
1101805101020127,205505602220267,8289
40250670850105,5106409901110412,5196
170510530620157,250350580890236,11571
11017058061067,190550670920134,4647
290380530760107,904108001040105,2363
3907608301150222,3705109801020134,3847
7011023051054,9018020039081,6372
502409901030222,170210350760122,6447
290720760920412,610800810860267,2289
48089022202380254,170250290530121,1038
2505408002360238,7024051062089,10700
110130250510114,310450640810412,4348
1102304502220267,220580640920266,7117
2406406701210412,40510580840134,2832
13021025064074,320450890980104,-2093
150380580890121,2505106101020114,-2780
240310510890157,130180250540106,3308
640114015702360412,15041056084099,4802
10017024053064,270320430670157,3617
1002305101570412,240400610780110,3457
2104306001150121,2908608901020157,8027
180250340750121,1501605601170121,7165
37056010401050122,8043051069076,-3557
510580760890107,404007901020236,458
2804309901040412,2011038048067,7075
1011011501330134,5070160750236,3489
1005406701030266,110640890910236,501
160280430670238,17051010501430254,-2652
2207607702360266,2102306701430238,-408
210240250670113,22026058072082,6964
510550620640412,10250360810121,6126
80380400670121,40100510990102,7928
390400640810143,1004305901020236,5940
5025029089098,55067010601430157,7430
100110290890102,240250510640117,-5036
140590770890236,43048055076081,606
5505808901020222,90130760810106,-456
5908108901140134,80220230750122,4758
110580610670412,9037048051076,4417
503603701040134,170190810890157,-1736
1070134022202660267,29085011302380412,10299
2405508901540222,10011025074085,14251
2302607702220412,1060061067098,5650
10510920990254,802505601050110,1621
1906208901570236,1806108901020122,-1482
4044051064080,110270430670412,4083
1006008901340222,1305105601150412,4104
25038060081092,62089012702360238,1944
5309009201190254,40370640670157,3496
110440580670127,150240310920412,4092
510102015702540412,1302908501150126,4283
280580840890222,2050250760110,-1951
190310610960117,11016022025059,10044
109019022080,501809201050412,10939
40240410610222,701802501200134,8041
55081089092098,240250510920115,6250
220250310640412,70510770890121,5413
17077010401140412,40120400890157,10336
56068010401150412,48056011502360412,8124
23064011701330157,2804306901570236,-1425
15023032064076,5005606702540412,-3681
510550620640117,290530600920238,1547
2804304801150236,64067010201570412,3807
102204001030117,25048067069075,-3264
1606708902380254,100150500640143,2763
41081010601260143,19076010701170222,3630
5105607501570412,250330670920105,8585
1109209601610412,9051058061076,730
4025040075081,1606707501020412,-143
505309901110222,7021037048064,-333
4025080081098,29064011501220412,1367
9021077089092,600114011502220267,8131
25036051055056,75076010401210412,1708
380102011502220267,190157023602380412,3447
901808901020254,16055058064081,2452
70102023602540267,290560580990143,-1278
100620840890104,55064022202540412,6057
2505806001340236,10110230290105,5464
70190240670117,6708008501150254,13234
15025061077091,230240640690157,4442
250310610990114,200800810920134,1454
160380510600157,1501705601170238,3765
306008001170236,190250510580105,2591
18019054061089,17031037041078,3345
1805908002540412,340530640810114,11482
250104012001260134,560103012202360412,10747
510550620920113,400102011401570236,5770
70670800980267,40400510620102,3229
2905406001020157,50250630760110,4223
4505405701150157,70130290400222,5696
5043067079092,370410510960111,5577
64081010301200412,2705105602380412,1870
9081010101170412,1202209201010157,4328
50200430510133,19089010201040238,5715
190550670920143,13036010101340236,5056
240610770890236,130370570670105,5152
40190800840104,4306709901020114,2915
2308909901210236,430106012201610222,7520
5305406401030222,2003106101070236,-861
430480560760222,7090160530236,1450
1102204101030161,1306007602360412,4279
130400640670134,670680800890238,1645
105051053058,110130450890110,3125
240106013402360412,38064015402220412,1009
290400550810157,10021024037039,5006
1003507601570222,500510750770117,6232
150230500530154,506807602360267,1159
350370610810107,58092010401060238,-905
1702507602220254,350670680990412,9163
250510560640117,43089012001220133,2190
1304007701570222,320370510760266,8339
2070510530114,6808208502220267,5167
2402905001570412,2507608001020110,4123
10130150690102,2303006001040115,8973
50122015701610236,1306407601040412,11288
5308008302220266,1006106401170222,5750
37056010701100131,6707209801050117,-5514
4010024053058,130290390510106,-311
80110400670161,160190510760122,6947
702304801170133,11025011001140412,9857
10210330920267,250300390560222,1976
5608608901050222,350103011402220412,5875
4020021039084,1101507501170157,4015
10019025051058,10140610920236,10380
410560670740143,130320510750412,-7782
120360550590222,101305101070412,2155
120130210770157,8025032051061,9633
2602905901570412,905808201170236,2517
70760920980112,13062015702220412,5803
290480900920113,11024055061091,571
15017037064076,320420640990117,10363
90530610750103,4023037067068,-3244
160240310890222,5053011901310412,3119
2503906901140236,6406707901030126,10573
2405106101020117,5307708502360266,5857
280510830900412,3205806701570267,2458
70190370640222,180630640860222,3481
16024056067099,4011022025039,937
170770890900222,180430620750103,4361
380390510620412,190340670800117,-588
3905306101110412,11051053055062,1127
2802904801150117,1705306201140238,2421
5025051060062,180610860990120,3586
1606707501570412,1101907601110412,5059
430560670980238,502408901170222,5080
1904305101140117,12015025027059,8759
160190640810157,100280640860222,1767
1105408901170222,370380670800112,5141
240250560850236,250380510580120,-3762
170250420800238,704205301140154,9904
3707609601220266,31064015702360412,4464
290320580610143,110210260410157,894
64079015702360254,390670800890134,1890
7011025067092,29035053058061,-512
11029010201050412,205107601020267,6358
16024010501210222,11013029061076,-631
240290500540154,37051064077099,9006
306106401100154,6207708402220412,12494
1020103010701210236,5507909201260254,2652
8057011901220412,1001103102220267,1757
901908401040122,802509201190238,4175
7010064067081,10017032067099,1309
110220860990105,106025029064,5285
1102408101150412,33039011502360267,810
3208909001060222,240670860910103,1273
810157025402660412,310157022202380412,3877
1101602301010222,130180200610102,7491
4305105601020115,530670810920266,11116
2406708901570238,1102909201150267,9135
190102011002380412,240430640670157,-868
240290890920238,1602104101340154,61
